Shop SKU;variation(read only);PrimaryCategory;name;short_description;description;video;warranty_type;warranty;product_warranty;Hazmat;brand;color_family;about_product;country_origin_hb;delivery_and_handling;dietary_information;freshness;freshness_metric;items_per_each;product_type;shelf_expiry;unit_metric;unit_quantity;weight_or_age_range;clothing_material;fa_season;is_unisex;model;belt_styles;leather_material;fa_pattern;belt_material;fa_create_year;kid_years;kid_occasion;pants_fly;pants_length;waist_type;bottoms_types;skirt_length;dress_shape;number_of_pieces;dress_length;sleeves;collar_type;Dress_Type;w_blouse_sleevestyle;kid_accessories;hair_accessories;hat_brim_styles;hats_style;hoodie_style_type;jacket_coat_styles;jackets_closure_type;sock_tight_style;kid_swimwear;tops_type;umbrella_category;kid_underwear_styles;kid_sleep_styles;kid_boot_type;material_filter;toe_shape;heel_height;type_of_heels;boot_shaft_height;shoes_closuretype;shoes_decoration;kid_flat_type;kid_material_filter;kid_accessory_type;kid_sneaker_height;kid_sneaker_type;listed_year_season;fa_general_styles;bag_shape;wallet_types;occasion;shoe_accessory_type;men_shoes_closure;mens_trend;sneaker_upperheight;sneakers_style;metal;main_stone;material_type;scarves_styles;beach_style;tee_neckline;tee_sleeve_length;womens_trend;clothing_decoration;w_sleeve_length;jeans_decoration;jeans_fit_type;denim_features;pants_fit_type;intimates_types;bras_types;panties_styles;lingerie_styles;shapers_styles;sleep_lounge_styles;materinity_bottom_styles;pants_style;w_swimwear_style;swimwear_type;maternity_top_styles;accessories_types;mus_dress_styles;hijab_styles;shalat_styles;mus_top_styles;top_types;skirt_style;Fit_Type;multipack_bundle;Fabric;waterproof;sandal_type;SellerSku;quantity;price;special_price;special_from_date;special_to_date;package_content;package_weight;package_length;package_width;package_height;MainImage;Image2;Image3;Image4;Image5;Image6;Image7;Image8;min_delivery_time;max_delivery_time;size;color_thumbnail;delivery_option_sof;Status;FulfillmentBySellable
1105322054_PH-3812642428;One size DARK PINK;7003;HIGHQUALITY FASHION BANGKOK DRESS 2 POCKET;"<P>FASHION BANGKOK DRESS WITH 2 POCKET</P>

<P>FREE SIZE FIT L, XL, XXL</P>

<P>SPANDEX FABRIC</P>

<P>HIGH QUALITY&nbsp;</P>

<P>VERY cOMFORTABLE</P>

<P>CASUAL PLUS SIZE DRESS</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;DARK PINK;;;;;;;;;;;;;cotton;;;;;;Cartoon;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M-One size-DARK PINK;100;450.00;155.00;2020-08-14 00:00;2021-09-22 00:00;DRESS;0.9;38.00;25.00;5.00;https://ph-live.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg;https://ph-live.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg;https://ph-live.slatic.net/p/a7a444bc8770de15a3f24e3f63f764f4.jpg;;;;;;2;8;Int: One size;;No;active;0
1105322054_PH-3812642427;One size GARY;7003;HIGHQUALITY FASHION BANGKOK DRESS 2 POCKET;"<P>FASHION BANGKOK DRESS WITH 2 POCKET</P>

<P>FREE SIZE FIT L, XL, XXL</P>

<P>SPANDEX FABRIC</P>

<P>HIGH QUALITY&nbsp;</P>

<P>VERY cOMFORTABLE</P>

<P>CASUAL PLUS SIZE DRESS</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;GARY;;;;;;;;;;;;;cotton;;;;;;Cartoon;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M-One size-GARY;100;450.00;155.00;2020-08-14 00:00;2021-09-22 00:00;DRESS;0.9;38.00;25.00;5.00;https://ph-live.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg;https://ph-live.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg;https://ph-live.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg;;;;;;2;8;Int: One size;;No;active;0
1105322054_PH-3812642426;One size OLD-ROSE;7003;HIGHQUALITY FASHION BANGKOK DRESS 2 POCKET;"<P>FASHION BANGKOK DRESS WITH 2 POCKET</P>

<P>FREE SIZE FIT L, XL, XXL</P>

<P>SPANDEX FABRIC</P>

<P>HIGH QUALITY&nbsp;</P>

<P>VERY cOMFORTABLE</P>

<P>CASUAL PLUS SIZE DRESS</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;OLD-ROSE;;;;;;;;;;;;;cotton;;;;;;Cartoon;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M-One size-OLD-ROSE;100;450.00;155.00;2020-08-14 00:00;2021-09-22 00:00;DRESS;0.9;38.00;25.00;5.00;https://ph-live.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg;https://ph-live.slatic.net/p/b1edbe0f9ea2d6a3b1f850666a0ca61b.jpg;https://ph-live.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg;;;;;;2;8;Int: One size;;No;active;0
1105322054_PH-3812642425;One size RED;7003;HIGHQUALITY FASHION BANGKOK DRESS 2 POCKET;"<P>FASHION BANGKOK DRESS WITH 2 POCKET</P>

<P>FREE SIZE FIT L, XL, XXL</P>

<P>SPANDEX FABRIC</P>

<P>HIGH QUALITY&nbsp;</P>

<P>VERY cOMFORTABLE</P>

<P>CASUAL PLUS SIZE DRESS</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;Red;;;;;;;;;;;;;cotton;;;;;;Cartoon;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M-One size-Red;100;450.00;155.00;2020-08-14 00:00;2021-09-22 00:00;DRESS;0.9;38.00;25.00;5.00;https://ph-live.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg;https://ph-live.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg;https://ph-live.slatic.net/p/a7a444bc8770de15a3f24e3f63f764f4.jpg;;;;;;2;8;Int: One size;;No;active;0
1105322054_PH-3812642424;One size BLUE GREEN;7003;HIGHQUALITY FASHION BANGKOK DRESS 2 POCKET;"<P>FASHION BANGKOK DRESS WITH 2 POCKET</P>

<P>FREE SIZE FIT L, XL, XXL</P>

<P>SPANDEX FABRIC</P>

<P>HIGH QUALITY&nbsp;</P>

<P>VERY cOMFORTABLE</P>

<P>CASUAL PLUS SIZE DRESS</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;BLUE GREEN;;;;;;;;;;;;;cotton;;;;;;Cartoon;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M-One size-BLUE GREEN;100;450.00;155.00;2020-08-14 00:00;2021-09-22 00:00;DRESS;0.9;38.00;25.00;5.00;https://ph-live.slatic.net/p/a7a444bc8770de15a3f24e3f63f764f4.jpg;https://ph-live.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg;https://ph-live.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg;;;;;;2;8;Int: One size;;No;active;0
1105322054_PH-3812642423;One size ROYAL BLUE;7003;HIGHQUALITY FASHION BANGKOK DRESS 2 POCKET;"<P>FASHION BANGKOK DRESS WITH 2 POCKET</P>

<P>FREE SIZE FIT L, XL, XXL</P>

<P>SPANDEX FABRIC</P>

<P>HIGH QUALITY&nbsp;</P>

<P>VERY cOMFORTABLE</P>

<P>CASUAL PLUS SIZE DRESS</P>";"<P style=""font-family: none;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/5469cffae6670905a8ab9b75567432ef.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1c36bcc748d8fce89447b61443d84475.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2dec040c35bbfad3363f6c310095aeb0.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/a2acd7356766118543fe3fcd911fcc76.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV>";;;;;;No Brand;ROYAL BLUE;;;;;;;;;;;;;cotton;;;;;;Cartoon;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M-One size-ROYAL BLUE;100;450.00;155.00;2020-08-14 00:00;2021-09-22 00:00;DRESS;0.9;38.00;25.00;5.00;https://ph-live.slatic.net/p/052dccf4c322653b40af189ba64d4e04.jpg;https://ph-live.slatic.net/p/bfa62984b4c9f7d55f134a977a3962c8.jpg;https://ph-live.slatic.net/p/b1edbe0f9ea2d6a3b1f850666a0ca61b.jpg;;;;;;2;8;Int: One size;;No;active;0
1073460691_PH-3664676245;One size navy;7003;High quality Fashion korean women dress Casual with Belt;"<P>Fashion korean women dress with belt</P>

<P>polyester tela</P>

<P>free size L , XL</P>

<P>Casual dress</P>

<P>&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: helvetica;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/6a7b5e982783c9bdc872f60f813387f5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/aeb75e5aa6bcc5964985ad11858a39dd.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/0214fbf46648a77f47cac3cece1ad166.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/bd9c521729cfdad37cc9692665f6b358.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Navy Blue;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;030-One size-Navy Blue;50;780.00;349.00;2020-08-04 00:00;2021-09-30 00:00;dress;0.9;35.00;24.00;6.00;https://ph-live.slatic.net/p/aeb75e5aa6bcc5964985ad11858a39dd.jpg;https://ph-live.slatic.net/p/bd9c521729cfdad37cc9692665f6b358.jpg;https://ph-live.slatic.net/p/0214fbf46648a77f47cac3cece1ad166.jpg;;;;;;2;7;Int: One size;;No;active;0
1073460691_PH-3664676244;One size dark pink;7003;High quality Fashion korean women dress Casual with Belt;"<P>Fashion korean women dress with belt</P>

<P>polyester tela</P>

<P>free size L , XL</P>

<P>Casual dress</P>

<P>&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: helvetica;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/6a7b5e982783c9bdc872f60f813387f5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/aeb75e5aa6bcc5964985ad11858a39dd.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/0214fbf46648a77f47cac3cece1ad166.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/bd9c521729cfdad37cc9692665f6b358.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;dark pink;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;030-One size-dark pink;50;780.00;349.00;2020-08-04 00:00;2021-09-30 00:00;dress;0.9;35.00;24.00;6.00;https://ph-live.slatic.net/p/0214fbf46648a77f47cac3cece1ad166.jpg;https://ph-live.slatic.net/p/bd9c521729cfdad37cc9692665f6b358.jpg;https://ph-live.slatic.net/p/aeb75e5aa6bcc5964985ad11858a39dd.jpg;;;;;;2;7;Int: One size;;No;active;0
1073460691_PH-3664676243;One size ma;7003;High quality Fashion korean women dress Casual with Belt;"<P>Fashion korean women dress with belt</P>

<P>polyester tela</P>

<P>free size L , XL</P>

<P>Casual dress</P>

<P>&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: helvetica;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/6a7b5e982783c9bdc872f60f813387f5.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/aeb75e5aa6bcc5964985ad11858a39dd.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/0214fbf46648a77f47cac3cece1ad166.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/bd9c521729cfdad37cc9692665f6b358.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;Maroon;;;;;;;;;;;;;Polyester;;;;;;Plain;;;;;;;;;;A-Line Dresses;;Below Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;030-One size-Maroon;50;780.00;349.00;2020-08-04 00:00;2021-09-30 00:00;dress;0.9;35.00;24.00;6.00;https://ph-live.slatic.net/p/bd9c521729cfdad37cc9692665f6b358.jpg;https://ph-live.slatic.net/p/aeb75e5aa6bcc5964985ad11858a39dd.jpg;https://ph-live.slatic.net/p/0214fbf46648a77f47cac3cece1ad166.jpg;;;;;;2;7;Int: One size;;No;active;0
1073586999_PH-3665478455;One size dark pink;7003;high quality Fashion Thailand stripe dress plus size;"<P>Fashion Thailand stripe dress plus size&nbsp;</P>

<P>free size fit xl , xxl&nbsp;</P>

<P>Cotton stripe fabric High quality</P>

<P>&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: helvetica;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/aa9dee19605a0ceb2e570200e29b92f7.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/d5df7336f350b7026bfc0266376ce897.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1284c54aaac757a26f2db68ff0014567.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/8593fae737f6112526c73339292ad37a.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/b815391fc09657b734f56ebeaa48a94c.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2cc9e81113f75ab6fde89d43d7bbf563.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/a1c2ab1daf4a070c354b4dcf27d99c60.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;dark pink;;;;;;;;;;;;;cotton;;;;;;Stripe;;;;;;;;;;A-Line Dresses;;Above Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8607-One size-dark pink;50;999.00;359.00;2020-08-04 00:00;2021-09-23 00:00;dress;0.8;35.00;24.00;5.00;https://ph-live.slatic.net/p/2cc9e81113f75ab6fde89d43d7bbf563.jpg;https://ph-live.slatic.net/p/a1c2ab1daf4a070c354b4dcf27d99c60.jpg;https://ph-live.slatic.net/p/aa9dee19605a0ceb2e570200e29b92f7.jpg;;;;;;2;7;Int: One size;;No;active;0
1073586999_PH-3665478454;One size 8607-6;7003;high quality Fashion Thailand stripe dress plus size;"<P>Fashion Thailand stripe dress plus size&nbsp;</P>

<P>free size fit xl , xxl&nbsp;</P>

<P>Cotton stripe fabric High quality</P>

<P>&nbsp;</P>";"<P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN style=""font-family: helvetica;""></SPAN></P><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/aa9dee19605a0ceb2e570200e29b92f7.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/d5df7336f350b7026bfc0266376ce897.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/1284c54aaac757a26f2db68ff0014567.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/8593fae737f6112526c73339292ad37a.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/b815391fc09657b734f56ebeaa48a94c.jpg"" style=""width: 100.0%;display: block;""/></DIV><DIV style=""width: 100.0%;""><IMG src=""https://ph-live-02.slatic.net/p/2cc9e81113f75ab6fde89d43d7bbf563.jpg"" style=""width: 100.0%;display: block;""/></DIV><P></P><DIV style=""width: 100.0%;margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><DIV style=""width: 100.0%;display: block;""><IMG src=""https://ph-live-02.slatic.net/p/a1c2ab1daf4a070c354b4dcf27d99c60.jpg"" style=""width: 100.0%;display: block;""/></DIV></DIV><P style=""margin: 0;padding: 8.0px 0;white-space: pre-wrap;""><SPAN></SPAN></P>";;;;;;No Brand;8607-6;;;;;;;;;;;;;cotton;;;;;;Stripe;;;;;;;;;;A-Line Dresses;;Above Knee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8607-One size-8607-6;50;999.00;359.00;2020-08-04 00:00;2021-09-23 00:00;dress;0.8;35.00;24.00;5.00;https://ph-live.slatic.net/p/b815391fc09657b734f56ebeaa48a94c.jpg;https://ph-live.slatic.net/p/1284c54aaac757a26f2db68ff0014567.jpg;https://ph-live.slatic.net/p/d5df7336f350b7026bfc0266376ce897.jpg;;;;;;2;7;Int: One size;;No;active;0
